95.230003,90.0949995,
92.5,88.5809995,
89.889999,87.5159995,
88.269997,87.2759995,
87.510002,86.29185664285714,
85.330002,86.01197937755103,
86.18,85.48997636005831,
85.519997,84.52768776863806,
83.25,84.33137778660678,
84.970001,83.91272041647187,
82.800003,84.08454085310238,
82.870003,84.49551972231157,
83.120003,84.36754042741225,
85.459999,84.7296578575466,
86.550003,85.0418175724672,
85.330002,85.79557497963229,
83.029999,87.70957891566374,
87.459999,89.4481383525376,
87.57,91.61475589254766,
90.93,93.3289245943927,
96.93,94.18454583421114,
94.18,94.6340330458788,
98.68,94.94107221064039,
97.25,95.38137815581862,
94.739998,95.67521148747684,
93.860001,96.32395126484799,
97.559998,96.80293412973478,
96.93,97.68029941172281,
92.559998,98.57102668661507,
98.239998,99.7420370325818,
99.529999,101.00905187584567,
101.089996,103.00887451357748,
101.160004,104.04856648885786,
102.529999,104.52807112546871,
110.25,104.5965023039863,
105.260002,102.98616327404469,
102.93,102.09867695764282,
101.169998,101.0987636479534,
102.040001,100.2319438399487,
101.32,99.78848306364928,
97.559998,99.87559907879304,
97.849998,99.77800428319871,
98.410004,99.3788694893773,
99.089996,98.58892540733845,
99.209999,97.63797159713063,
97.800003,96.99939521340661,
95.339996,96.13089931683939,
95.099998,95.66260987533951,
96.120003,95.15755848651222,
93.529999,94.37301009695588,
94.279999,93.92616835125826,
93.139999,93.84096241924662,
93.870003,93.58430540963727,
91.410004,93.66877688287744,
92.739998,93.88772110168019,
95.190002,93.51582919917071,
94.059998,93.07461874053263,
93.599998,92.82973857734052,
93.68,92.81574093100627,
92.669998,93.28001360698279,
89.970001,94.63935544504707,
93.830002,95.82930028329088,
93.220001,96.66409476218868,
95.75,97.77753549864666,
99.790001,98.03441779201805,
98.410004,98.31514915040763,
98.139999,98.61101377729605,
100.449997,98.36293924567453,
100.43,98.2012995961969,
98.07,98.40503551702393,
99.07,98.92846762269934,
98.110001,99.75925739084573,
98.690002,100.72039507579557,
101.550003,101.57973172704867,
102.160004,101.82991202767,
102.300003,101.95000511864488,
102.75,102.0913771247662,
103.910004,101.58875518158301,
100.75,101.0871619178563,
100.959999,101.01247060345793,
100.800003,100.90691310041389,
100.400002,101.21236423167545,
98.949997,101.86882184793532,
102.07,102.26258645428925,
103.160004,102.64196779055713,
103.949997,103.44905415611167,
101.580002,104.23337248585116,
103.529999,104.26777006178857,
106.099998,104.66717110053592,
107.660004,105.2497593783108,
104.910004,105.28638579151935,
105.040001,105.35761703862373,
108.160004,105.26339417263627,
107.730003,104.38391371468276,
104.949997,104.04784670370611,
101.470001,104.37645108443215,
103.739998,104.56403135754587,
104.040001,105.0140483065263,
104.269997,106.0363631069292,
105.040001,107.20492139585735,
105.480003,108.21504854418754,
108.099998,109.32661914956773,
111.029999,110.25522715565894,
112.160004,111.1652708356306,
111.150002,112.71387402012246,
111.050003,113.91919657305887,
114.889999,114.67262077554457,
116.690002,115.10081333838943,
118.160004,115.24180438385613,
116.769997,115.25217692825574,
114.269997,116.06354195007161,
115.349998,117.15393260888334,
116.629997,117.9742369267444,
116.040001,119.47310221224276,
122.370003,120.55161067826721,
121.449997,121.55699311675062,
120.690002,122.93024385818009,
124.919998,123.204122093314,
123.360001,123.58305229546353,
125.07,123.60534603527968,
127.010002,123.69607477486531,
123.010002,124.54206815794406,
124.080002,124.98907013829843,
124.019997,125.71245943872968,
128.119995,125.84622839071031,
126.699997,125.9068219953912,
125.209999,125.81078711783302,
127.709999,126.25911864341921,
124.970001,126.86667496523478,
125.639999,127.22522581806957,
125.309998,128.04871577524622,
129.110001,128.14580093693579,
129.330002,128.12424750432166,
128.630005,128.68553617378623,
128.940002,128.92508308786338,
128.770004,129.22783939513874,
129.470001,129.45120952239833,
130.820007,129.4777340007715,
130.240005,129.1152549883298,
128.25,128.87059921592854,
128.589996,129.13622660071854,
129.070007,129.73315468642528,
127.75,130.89999692901034,
130.309998,131.87276788802203,
134.039993,132.55370221477966,
134.059998,133.10806586168744,
134.559998,132.7492205663556,
132.710007,132.36585694897468,
133.389999,131.76330776814538,
134.070007,130.68120004049652,
131.339996,130.12719525108807,
130.309998,129.55738643710427,
129.309998,129.72939824695555,
126.510002,130.2434248478783,
131.0,130.7657445045626,
129.690002,130.93265379991377,
133.199997,130.63311845033635,
133.550003,131.5302195364018,
130.149994,133.14371582666456,
127.480003,135.13529540191468,
141.059998,137.05560668071158,
140.990005,137.70066070132725,
140.619995,137.80736754056477,
139.970001,138.27909284608623,
139.070007,138.42816115542547,
137.399994,138.03351964886807,
138.300003,137.4329688071971,
140.050003,136.2620930873558,
137.190002,135.5255112204887,
135.460007,135.05008044500593,
131.619995,134.92966896469292,
133.740005,134.5421790900268,
135.080002,134.19884621424654,
134.5,133.9186697527095,
136.399994,133.68709843671184,
132.470001,134.026374200524,
133.779999,134.6803067699922,
133.380005,135.50054005817543,
134.929993,136.0967460040988,
135.059998,136.4339411188952,
139.460007,136.66160474016706,
137.729996,136.84318555188017,
136.320007,137.78267720156322,
133.899994,138.81392449908722,
136.860001,140.12139875036152,
138.75,141.5168584930017,
142.320007,141.66316910606434,
140.949997,141.8916326213468,
145.080002,141.11309446005896,
142.690002,139.7082698839243,
140.479996,137.84899899504714,
138.699997,135.72005119129008,
138.550003,134.04104486718023,
131.940002,131.90144272193106,
131.110001,130.57322054005735,
129.360001,129.38938873273838,
130.119995,128.13200914210384,
125.760002,128.09066205927138,
124.040001,127.55601056201624,
128.199997,127.43981325191307,
127.279999,127.17521326760011,
128.059998,126.83014801164707,
